"S.No","Question Number","Question","Option A","Option B","Option C","Option D","Answer","Explanation"
"1","In 2019, how many motor vehicle crashes took place in the United States?","14.2 million","4.5 million","36,500","None of the above","1","Section 1.1, A, “United States National Data on Traffic Crash Injuries and Fatalities” states, “14.2 million motor vehicle crashes took place in 2019, causing 4.5 million injuries and 36,500 fatalities.”"
"206.","You are required to stop at most roundabouts.","True","False","","","2","Section 3.9, B, iv, “Roundabouts” states, “You are not required to stop at most roundabouts, which keeps vehicles moving through intersections at a relatively slow speed.”"
"207.","Open intersections are intersections without any traffic control signs/signals.","True","False","","","1","Section 3.9, B, iii, “Open Intersections” states, “Open intersections are those that lack any traffic control signs or signals.”"
"208.","Roundabouts lower the rate of traffic accidents.","True","False","","","1","Section 3.9, B, iv, “Roundabouts” states, “Roundabouts are able to streamline the flow of traffic while also lowering the rate of traffic accidents.”"
"209.","What is the standard speed limit in school zones in Florida?","20 mph","25 mph","30 mph","35 mph","1","Section 3.10, A, “Standard Speed Limits for Various Areas in Florida” states, “Standard speed limits in the state of Florida are as follows: . . .School zones:20 mph.”"
"210.","It is considered a moving violation to exceed the speed limit in a school zone in Florida.","True","False","","","1","Section 3.10, B, “School Zones” states, “Exceeding the speed limit in a school zone is considered to be a moving violation, with specific fines depending on the severity of one’s speeding (from $50 for exceeding the speed limit by 1–5 mph to $500 for exceeding the speed limit by 30 mph or more).”"
"211.","What is the standard speed limit for streets and highways in Florida?","20 mph","30 mph","55 mph","70 mph","3","Section 3.10, A, “Standard Speed Limits for Various Areas in Florida” states, “Standard speed limits in the state of Florida are as follows: . . . Streets and highways: 55 mph.”"
"212.","What is the standard speed limit for limited access highways in Florida?","20 mph","30 mph","55 mph","70 mph","4","Section 3.10, A, “Standard Speed Limits for Various Areas in Florida” states, “Standard speed limits in the state of Florida are as follows: . . . Limited access highways: 70 mph.”"
"213.","What is the minimum distance one must stop from the nearest rail of a railroad crossing in Florida?","15 feet","25 feet","50 feet","75 feet","1","Section 3.11, “Railroad Crossings” states, “Florida Statute 316.1575 . . . states that anyone ‘driving a vehicle and approaching a railroad-highway grade crossing under any of the circumstances stated in this section shall stop within 50 feet but not less than 15 feet from the nearest rail of such railroad and shall not proceed until he or she can do so safely.’”"
"214.","What is the maximum distance one must stop from the nearest rail of a railroad crossing in Florida?","15 feet","25 feet","50 feet","75 feet","3","Section 3.11, “Railroad Crossings” states, “Anyone ‘driving a vehicle and approaching a railroad-highway grade crossing under any of the circumstances stated in this section shall stop within 50 feet but not less than 15 feet from the nearest rail of such railroad and shall not proceed until he or she can do so safely.’”"
"215.","It is considered a noncriminal traffic infraction if a driver stops within 15 feet of a railroad crossing when a traffic control device is signaling the imminent approach of a train.","True","False","","","1","Section 3.11, “Railroad Crossings” states, “Suppose a driver stops within 15 feet of a railroad crossing when a traffic control device is signaling the imminent approach of a train. In that case, it is considered a noncriminal traffic infraction and, more specifically, a moving violation.”"
"216.","It is necessary to adjust your driving speed based on your surroundings.","True","False","","","1","Section 3.10, “Speed Adjustment in Relationship to Surroundings” states, “It is . . . essential to adjust your driving speed based on your surroundings.”"
